,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,
HHI_min_ByGroup_1Basic23,0.0218885,0.0215915,0.0197093,0.0206887,0.0209856,0,0,0.017732,0.0179845,0.0209902,0,0.0130497,0.0296815,0.0167603,0.00180109,0.00720433,0.0259355,0.00536203,0.000151399,0.00750512,0.00056049,0.00634848,0.002366,0.00405295,0.000930027,0.000155364,0.00314236,0.0241503,0.00540032,0.00107299,0.00482048,0.00251493,0.00163352,0.000488656,0.000133625,0.00504703,0.000289254,0.000499732,0.000937874,0.00166056,7.08544e-05,0.00093213,0.000394337,0.000973413,0.00071088,0.0007577,0.000412428,0.000602838,0.00224077,0.00113917,0.000388911,0.000514202,0.00109617,0.000962404,0.000805119,0.000458564,0.00074106,0.00436068,0.00151963,0.00130066,0.000894643,0.00221256,0.000563825,0.000795634,0.000530549,0.00209916,0.000879522,0.000457022,0.000908093,0.00126332,0.000926811,0.000545877,0.000277962,0.000619071,0.00120612,0.00125672,0.000476,0.00256052,0.00111152,0.00123439,0.00102286,0.000402424,0.000985741,0.000895615,0.0007061,0.000563373,0.000251188,0.00127296,0.00351964,0.00122622,0.000681431,0.000735319,0.00224998,0.000617419,0.000579974,0.00176741,0.00213966,0.000286122,0.000342249,0.000606554,
HHI_q1_ByGroup_1Basic23,0.0222308,0.0224976,0.0226682,0.0234152,0.0239371,0,0.0229321,0.0337149,0.0274271,0.027177,0.0287572,0.0262206,0.0403112,0.0208607,0.0202699,0.0279377,0.0357953,0.0103624,0.0158578,0.0557382,0.043062,0.0145559,0.0421629,0.0150366,0.00819058,0.0191948,0.0234405,0.0662846,0.0250786,0.0243737,0.0587232,0.0199255,0.0134374,0.0471094,0.0473627,0.0105585,0.0258325,0.0251852,0.027972,0.0182781,0.0250485,0.00866005,0.00125278,0.0171824,0.00295446,0.00984524,0.0128123,0.0316953,0.00675277,0.00860414,0.0160084,0.00847696,0.0342658,0.0123187,0.00654566,0.00641348,0.0179313,0.00744855,0.00891197,0.00613095,0.0124459,0.00563316,0.00920642,0.00427053,0.0133963,0.00657312,0.0187991,0.00389046,0.00743288,0.00683997,0.00349843,0.00812974,0.0236851,0.0478005,0.00961093,0.00443201,0.000606105,0.0167097,0.00279219,0.00325822,0.00316762,0.0171074,0.00926019,0.0127649,0.00125357,0.0127183,0.0268768,0.0263538,0.00469738,0.00568139,0.0035824,0.0066507,0.0035295,0.00660776,0.00223879,0.0100064,0.00357053,0.020469,0.00674213,0.0213401,
HHI_median_ByGroup_1Basic23,0.03336,0.0336435,0.0339814,0.0338719,0.0340271,0,0.0364925,0.0496553,0.038144,0.0348725,0.0719472,0.0363847,0.0585945,0.0679164,0.0668324,0.072466,0.0664551,0.0897634,0.0776169,0.103349,0.0982363,0.0885047,0.0876906,0.0886614,0.116101,0.0970505,0.081537,0.0843778,0.0986028,0.0903173,0.0974604,0.0642731,0.102,0.0777066,0.149567,0.08192,0.111539,0.0695485,0.0794693,0.0620041,0.0984743,0.115285,0.107485,0.0775207,0.121484,0.0707605,0.086487,0.0875348,0.123795,0.0713146,0.0940075,0.083699,0.0800266,0.0680632,0.140248,0.081601,0.0809992,0.104394,0.0397754,0.112528,0.123816,0.124436,0.116893,0.0737222,0.0626183,0.0671974,0.0612913,0.0618567,0.109282,0.109224,0.109624,0.0854393,0.0610698,0.0933508,0.0594502,0.128364,0.0660278,0.0978121,0.115939,0.138911,0.0900331,0.0637266,0.0772908,0.067195,0.0490513,0.0625403,0.061247,0.0682996,0.0456424,0.159418,0.0916608,0.0744084,0.102951,0.10875,0.103033,0.0592874,0.0687412,0.0546922,0.0782682,0.0543079,
HHI_q3_ByGroup_1Basic23,0.0444698,0.044715,0.045198,0.0440816,0.0434237,0,0.132041,0.0562808,0.0420328,0.0405703,0.116378,0.0950262,0.110047,0.127035,0.117414,0.107585,0.10892,0.209576,0.237842,0.220991,0.209961,0.167613,0.188846,0.135878,0.182048,0.180737,0.182259,0.149562,0.231415,0.218865,0.137385,0.304355,0.230301,0.244063,0.262717,0.265721,0.266976,0.283282,0.177249,0.151656,0.359912,0.41434,0.247251,0.169591,0.27312,0.334215,0.238797,0.144399,0.271094,0.275566,0.300534,0.273705,0.183827,0.207894,0.311299,0.26206,0.15843,0.249719,0.232424,0.323396,0.2014,0.244588,0.280997,0.287683,0.214903,0.233782,0.229307,0.187856,0.34146,0.238721,0.371033,0.224087,0.184169,0.135148,0.224906,0.302097,0.199243,0.204231,0.302557,0.380254,0.330107,0.25213,0.203386,0.222173,0.198103,0.187944,0.131118,0.229292,0.184838,0.33947,0.250867,0.287818,0.244915,0.255032,0.235845,0.259235,0.200983,0.228084,0.195854,0.241574,
HHI_max_ByGroup_1Basic23,0.0448247,0.0455856,0.0485734,0.0471941,0.0470426,0.0450513,0.196676,0.109214,0.0505788,0.0475885,0.157437,0.698597,0.415332,0.426589,0.139498,0.136418,0.202349,0.253492,0.290224,0.247482,0.291109,0.256527,0.340866,0.348239,0.372812,0.368539,0.630251,0.20991,0.598407,0.433706,0.685208,0.729131,0.642812,0.385874,0.472153,0.53242,0.39,0.302869,0.306257,0.402285,0.411372,0.449389,0.437555,0.431558,0.607414,0.505541,0.375739,0.202356,0.421015,0.470414,0.397662,0.35991,0.228723,0.358217,0.463055,0.429253,0.363931,0.598745,0.396512,0.506877,0.298065,0.492792,0.354113,0.430407,0.351514,0.577449,0.511746,0.295904,0.468124,0.376695,0.545963,0.331922,0.22956,0.387573,0.577122,0.734282,0.294976,0.538731,0.615313,0.609236,0.692077,0.414174,0.354135,0.274409,0.298165,0.281772,0.278512,0.404356,0.622082,0.614199,0.595475,0.465649,0.712528,0.372104,0.705701,0.435251,0.294174,0.340548,0.231213,0.367357,

HHI_min_ByAgentsBasic23,0.0667045,0.0669861,0.066944,0.0673251,0.0677573,0,0.0725751,0,0.0688445,0.0676064,0.0678292,0,0.0669926,0.0684572,0.0674566,0.0685918,0.0699173,0.0702355,0.0802672,0.0858706,0.121992,0.0864008,0.104133,0.170101,0.085701,0.0961123,0.106842,0.0867684,0.172462,0.088583,0.0965475,0.0937887,0.0963726,0.125177,0.125068,0.144041,0.151337,0.207111,0.230407,0.151441,0.237151,0.165523,0.320089,0.2097,0.214748,0.198481,0.154051,0.220341,0.218067,0.146157,0.15049,0.136193,0.269373,0.188074,0.141845,0.175297,0.30864,0.204674,0.177959,0.148471,0.228568,0.250512,0.271805,0.129324,0.257536,0.135813,0.267272,0.117582,0.155667,0.27981,0.217936,0.138886,0.132494,0.11042,0.264883,0.113709,0.150523,0.208935,0.12612,0.110882,0.111036,0.156825,0.294427,0.225577,0.116379,0.131814,0.0985043,0.173131,0.124291,0.115808,0.0889259,0.0817407,0.0872588,0.109435,0.112531,0.095608,0.114515,0.120155,0.269581,0.135077,
HHI_q1_ByAgentsBasic23,0.0667045,0.0670342,0.0673282,0.0673797,0.0677733,0,0.0749192,0.0335897,0.0688839,0.068908,0.0701129,0,0.0671786,0.068988,0.0681199,0.0695377,0.07262,0.0733942,0.0917787,0.104427,0.137434,0.148518,0.140806,0.171325,0.0873188,0.105238,0.192555,0.144648,0.219793,0.143056,0.152154,0.145206,0.142181,0.145631,0.19573,0.151305,0.156506,0.227997,0.26944,0.17794,0.240847,0.179976,0.351911,0.222948,0.230531,0.22197,0.204989,0.23686,0.286419,0.179026,0.174384,0.142268,0.27054,0.20731,0.172531,0.185504,0.321579,0.260438,0.205195,0.157368,0.230968,0.273359,0.279327,0.143974,0.269439,0.179113,0.293553,0.125006,0.1679,0.284115,0.259635,0.213718,0.15138,0.169099,0.266406,0.117632,0.187764,0.268618,0.177007,0.118774,0.134255,0.198977,0.34645,0.260436,0.151342,0.178893,0.133265,0.261435,0.205083,0.195309,0.151062,0.101355,0.10713,0.122816,0.134825,0.130968,0.13998,0.140674,0.28249,0.184867,
HHI_median_ByAgentsBasic23,0.0667088,0.0670854,0.0678068,0.067489,0.0679425,0,0.0773243,0.0973652,0.0690877,0.0704632,0.0724878,0.039636,0.114343,0.0704294,0.06965,0.0710484,0.0753297,0.0796737,0.12764,0.125671,0.17164,0.255468,0.231086,0.235616,0.288148,0.123993,0.361145,0.208556,0.306532,0.25166,0.248177,0.203943,0.188374,0.182478,0.356764,0.204024,0.184289,0.346745,0.413218,0.212112,0.414503,0.205218,0.400934,0.392531,0.345527,0.310102,0.278192,0.273725,0.377439,0.222744,0.219982,0.194084,0.27459,0.248351,0.22627,0.272274,0.350571,0.329131,0.27091,0.192466,0.260974,0.318655,0.289061,0.177165,0.283906,0.322214,0.327053,0.140741,0.180179,0.296013,0.343389,0.328908,0.192265,0.291582,0.366979,0.133602,0.236014,0.331678,0.254357,0.142766,0.269741,0.295436,0.418804,0.3473,0.272368,0.239499,0.197995,0.486823,0.386646,0.327152,0.232611,0.168134,0.172193,0.225482,0.187402,0.211197,0.236142,0.217539,0.434645,0.293979,
HHI_q3_ByAgentsBasic23,0.0667166,0.0672928,0.0679068,0.0678741,0.0683479,0,0.0781785,0.137109,0.0786322,0.0749419,0.0805895,0.0795101,0.169813,0.0908313,0.0818895,0.0818726,0.0811819,0.0851765,0.169979,0.132985,0.239832,0.34453,0.400635,0.334401,0.51028,0.209223,0.478581,0.235707,0.517125,0.308828,0.300218,0.23032,0.200014,0.202431,0.4957,0.366977,0.384222,0.476227,0.5748,0.250206,0.638327,0.28676,0.586568,0.558091,0.535022,0.403369,0.42585,0.403354,0.410999,0.2524,0.253166,0.31111,0.350815,0.274934,0.251287,0.443804,0.387297,0.374733,0.337282,0.279904,0.314563,0.408933,0.331384,0.266078,0.344131,0.500216,0.355799,0.151908,0.184653,0.380911,0.495316,0.389888,0.230633,0.396796,0.489527,0.309228,0.279245,0.394945,0.350672,0.303807,0.420004,0.396808,0.459912,0.475116,0.382713,0.308152,0.383169,0.648548,0.52111,0.384475,0.254166,0.287822,0.311818,0.324331,0.292713,0.311131,0.346288,0.289049,0.585561,0.379075,
