,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,
unitsGatheredByGroup_1_Basic23,67,68,68,69,70,72,74,157,130.6,214,215.2,110.6,143.4,331.4,1063.2,703,893.4,549.8,746.8,923,915,1208,1318.8,3226.2,3378.6,2320.6,2792.2,3854.8,3961.4,2901.4,4547.2,6782.4,8533,6296.2,4651.6,3854.8,8663.4,5326.2,6525.6,6090.4,3728.2,3497,10697.8,11801.4,8733.6,2824.8,6207.6,9656,9617.6,9866.8,4484,5544.6,13741.6,5885,6548,8889.6,9909.6,11445,5828.6,4983.2,11542.8,13650.8,4517.4,2956.8,9381.2,10716.4,6415.6,6275.4,7098.6,14000.2,8458.8,4082,7009,10068,10719,3750,7094.4,10478,13396.2,7008.8,3271.8,8192,11417.6,9420.6,6106,4762.6,10822.4,13535.2,4264,5376.6,10211.4,13150.8,6129.6,4171.4,10602.4,12463.6,4397.4,7964.6,6441.8,9376.6,

unitsGatheredPerActiveAgent_Basic23,67,68,68,69,70,72,147.133,113.133,101.267,171.133,432.4,321.467,254.4,483.4,516.867,847.133,789.733,1203.33,1878.4,1792,2935.47,2255.93,3209.4,2291.93,4112.73,4132.67,5073.73,4880.8,5333.6,7499.47,4156.27,6808.93,11365.4,5442.8,7015.67,6602.93,8877.6,5919.47,7216.6,8017,9983.8,10177.9,6757,7134,8594.47,7635.8,6351.8,7403.2,10323.1,8287.67,6796.33,8747.47,8599.4,8453.8,6575.6,9464.33,8827,7090.67,7367.93,8699.8,7191.6,8805.47,9159.13,10215.1,6740.4,8089.27,7873.87,8548.33,9276.93,8771.27,7308.2,9680.4,9297,6283.2,7394.07,10185.6,7804.73,7773.07,7667.27,9546.27,7346.27,9889.4,8516.33,6781.4,8863.8,10217.3,7252.87,8405.93,8432.47,9747.4,8265.2,9112.67,9196.33,8943.67,7894.33,7311.6,8209.13,9207.73,8597.73,6730.07,
unitsGatheredByGroup_0_Basic23,67,68,68,69,70,72,147.133,113.133,101.267,171.133,432.4,321.467,254.4,483.4,516.867,847.133,789.733,1203.33,1878.4,1792,2935.47,2255.93,3209.4,2291.93,4112.73,4132.67,5073.73,4880.8,5333.6,7499.47,4156.27,6808.93,11365.4,5442.8,7015.67,6602.93,8877.6,5919.47,7216.6,8017,9983.8,10177.9,6757,7134,8594.47,7635.8,6351.8,7403.2,10323.1,8287.67,6796.33,8747.47,8599.4,8453.8,6575.6,9464.33,8827,7090.67,7367.93,8699.8,7191.6,8805.47,9159.13,10215.1,6740.4,8089.27,7873.87,8548.33,9276.93,8771.27,7308.2,9680.4,9297,6283.2,7394.07,10185.6,7804.73,7773.07,7667.27,9546.27,7346.27,9889.4,8516.33,6781.4,8863.8,10217.3,7252.87,8405.93,8432.47,9747.4,8265.2,9112.67,9196.33,8943.67,7894.33,7311.6,8209.13,9207.73,8597.73,6730.07,
unitsGatheredByGroup_1_Basic23,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,

unitsGatheredPerActiveAgent_Basic23,67,68,111,109.4,125.067,135,165.2,116.733,90.8667,194.067,214.4,235.133,267.6,290.533,139.133,428.467,453.133,698.733,849.267,790.2,809.867,1710.2,1491,2720.67,2206.27,1899.13,3124.73,2342.07,4418.73,3075.2,2582.53,5264.73,5569.67,8102.93,6064.8,7645.4,6893.13,7736.27,9139.47,4847.73,6217.33,8410.4,10248.5,5622.2,11111,7986.67,9761.2,8218.07,6022.4,7338.13,8876.27,11074.7,7829.27,7799.93,8708.8,9230.67,6383.2,6213.27,7487.2,8922.87,8607.53,8269.87,7064.33,8315.2,10563.2,8786.8,7234.8,11335.2,8130.13,8093.6,7611.73,7140.33,8112.13,9834.07,6203.8,7203.6,8979.13,10999.8,8743.4,7847.33,8192.8,10729.4,5618.87,7918.73,9280.2,8189.27,9203.07,7249.8,8179,8657.93,7319.93,9342.4,8609.4,10531.9,7716.07,6483.6,9044.27,10249.1,6575.53,8047.67,
unitsGatheredByGroup_0_Basic23,67,68,111,109.4,125.067,135,165.2,116.733,90.8667,194.067,214.4,235.133,267.6,290.533,139.133,428.467,453.133,698.733,849.267,790.2,809.867,1710.2,1491,2720.67,2206.27,1899.13,3124.73,2342.07,4418.73,3075.2,2582.53,5264.73,5569.67,8102.93,6064.8,7645.4,6893.13,7736.27,9139.47,4847.73,6217.33,8410.4,10248.5,5622.2,11111,7986.67,9761.2,8218.07,6022.4,7338.13,8876.27,11074.7,7829.27,7799.93,8708.8,9230.67,6383.2,6213.27,7487.2,8922.87,8607.53,8269.87,7064.33,8315.2,10563.2,8786.8,7234.8,11335.2,8130.13,8093.6,7611.73,7140.33,8112.13,9834.07,6203.8,7203.6,8979.13,10999.8,8743.4,7847.33,8192.8,10729.4,5618.87,7918.73,9280.2,8189.27,9203.07,7249.8,8179,8657.93,7319.93,9342.4,8609.4,10531.9,7716.07,6483.6,9044.27,10249.1,6575.53,8047.67,
unitsGatheredByGroup_1_Basic23,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,

unitsGatheredPerActiveAgent_Basic23,67,68,68,69,70,72,74.0667,77.6,165.933,35.4667,221.067,208.067,135.6,263.467,549.533,574.933,630.267,526.6,775.267,1468.07,1941.2,1903,2659.6,2364.33,3290.93,2957.27,3320.47,3857.33,3929.73,2980.73,3953.8,3553.53,3406.13,4689.2,4785.13,5609.47,4898,7549.07,3116.2,7402.13,9491,7915.73,5795.8,9111.93,10473.2,6818.67,6285.6,8655.6,8989.73,7739.2,6058.87,9436.53,7922.8,8350.73,6618.4,11162.1,6519.13,8713.13,8634.33,8233.87,9741.6,7629.6,10246.1,6020.73,9105.8,8145.93,7344.6,7138.93,9819.87,11724.5,7214.93,6209.13,8804.73,10529.8,8239,7369.2,7533.07,9481.13,10043.7,8712.8,6773,8351.53,6696.87,8343.8,9056,9763,7939.93,8294.53,7481.8,10662.2,9348.27,5520.67,8436.2,10954.5,9153,6993.73,6714.73,9316.8,11032.5,6280.13,
unitsGatheredByGroup_0_Basic23,67,68,68,69,70,72,74.0667,77.6,165.933,35.4667,221.067,208.067,135.6,263.467,549.533,574.933,630.267,526.6,775.267,1468.07,1941.2,1903,2659.6,2364.33,3290.93,2957.27,3320.47,3857.33,3929.73,2980.73,3953.8,3553.53,3406.13,4689.2,4785.13,5609.47,4898,7549.07,3116.2,7402.13,9491,7915.73,5795.8,9111.93,10473.2,6818.67,6285.6,8655.6,8989.73,7739.2,6058.87,9436.53,7922.8,8350.73,6618.4,11162.1,6519.13,8713.13,8634.33,8233.87,9741.6,7629.6,10246.1,6020.73,9105.8,8145.93,7344.6,7138.93,9819.87,11724.5,7214.93,6209.13,8804.73,10529.8,8239,7369.2,7533.07,9481.13,10043.7,8712.8,6773,8351.53,6696.87,8343.8,9056,9763,7939.93,8294.53,7481.8,10662.2,9348.27,5520.67,8436.2,10954.5,9153,6993.73,6714.73,9316.8,11032.5,6280.13,

unitsGatheredPerActiveAgent_Basic23,67,68,68,69,70,72,74.1333,66,208.333,111.133,126.733,224.6,457.8,431.867,665.267,534.4,690.8,855.6,1005.27,1037.2,1357.73,1494.07,2882,2523.13,2996.07,2822.93,2804,3902.2,2618.47,4237.2,3128.87,6341.87,5551.2,3773.47,5480.6,5448.47,8096.4,5000.67,4178.73,8520.8,7688.13,6199.67,8288.2,6334.67,10129.3,9153.93,8551.13,8206.13,8607.8,6849.4,7372.13,6500.6,9437.13,8781.93,7605.8,6815,8607.13,10414.5,7416.73,8720.33,8268,8210.27,9459.4,8552.27,7254.73,7555.27,9700.67,8952.73,6172.2,8372.27,11195,8596.27,6920.4,8807.6,12426.8,6600.47,6775.4,8300.13,8376.2,8874.07,11460.9,8307.73,6484,9287.07,9943.6,5225.27,8884.93,9376.4,10141.5,6598.2,8492.93,12893.4,5794.53,5369.93,8905.27,11514.7,7259.2,6925.33,8698.53,10904.3,
unitsGatheredByGroup_0_Basic23,67,68,68,69,70,72,74.1333,66,208.333,111.133,126.733,224.6,457.8,431.867,665.267,534.4,690.8,855.6,1005.27,1037.2,1357.73,1494.07,2882,2523.13,2996.07,2822.93,2804,3902.2,2618.47,4237.2,3128.87,6341.87,5551.2,3773.47,5480.6,5448.47,8096.4,5000.67,4178.73,8520.8,7688.13,6199.67,8288.2,6334.67,10129.3,9153.93,8551.13,8206.13,8607.8,6849.4,7372.13,6500.6,9437.13,8781.93,7605.8,6815,8607.13,10414.5,7416.73,8720.33,8268,8210.27,9459.4,8552.27,7254.73,7555.27,9700.67,8952.73,6172.2,8372.27,11195,8596.27,6920.4,8807.6,12426.8,6600.47,6775.4,8300.13,8376.2,8874.07,11460.9,8307.73,6484,9287.07,9943.6,5225.27,8884.93,9376.4,10141.5,6598.2,8492.93,12893.4,5794.53,5369.93,8905.27,11514.7,7259.2,6925.33,8698.53,10904.3,

