,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,
unitsHeldByGroup_1_Basic23,67,119.8,162,200,230.2,257.4,277.8,357.6,378.4,512.8,610.2,593.2,566.6,781.2,1550.2,1869.8,2312.4,2180.4,2325.4,2586.6,2680.6,3287.8,3783.6,5660.4,7198,7452.8,7976,9660,10856.8,10410.8,11945.4,15229.6,19736,20633.8,20576.8,19950,24545.6,24081.8,25766.2,25487.4,24427.8,23029,28811.8,34881.8,36605.4,32024.4,31782.6,35023.8,37646.4,40017,36388.4,34555.6,41349,39001.6,37699.2,39068.2,41217.6,44376.8,41209,37888.8,41792.2,47125,42115.6,36521,38545.8,41475,39513,37794.6,37217.6,43861.8,43517.6,38848.2,38008.4,40443.6,42978.4,38053.2,37517.8,40476.2,45766.2,43492.4,37921.6,38515.6,42219.8,43105.2,40568,37094,40465.2,45898.2,40922.6,38083.4,40665.4,45728.2,42605,38110.4,41078.4,45301,40518.2,40309.8,38651.2,40193,

unitsHeldPerActiveAgent_Basic23,67,122,163.667,200.467,229.933,255.2,323.867,340.867,337.533,400.067,741.4,885.067,930.8,1205.33,1452.47,1989.53,2338.33,3027.6,4258.67,5152.53,7018.8,7809.6,9421.47,9771.73,11894.9,13591.4,15903.3,17549.8,19296.1,22875.6,22384.5,24611.9,31023.8,30184,31112.5,31427.5,33945.4,33031.2,33582.6,34849.5,37837.6,40422.6,39025.1,38302.9,39176,38936.3,37399.1,37272.9,40130.6,40335.4,38982.7,39891,40498.5,40780.7,39130.1,40734.7,41376.1,40168.1,39436.7,40169.5,39230.9,40166.5,41227.5,43117.4,41189.9,40962.3,40581.4,40969.3,41995.9,42311.7,41117.2,42512.2,43225.5,40769.8,39923.9,42080.7,41418.8,40863.9,40322,41745.7,40666.9,42353.2,42348.3,40571.9,41235.5,43182.7,41742.1,41752.5,41813.9,43158,42728.3,43251.5,43746.5,43891.9,42903.2,41573.3,41392.7,42284.3,42363.5,40565.1,
unitsHeldByGroup_0_Basic23,67,122,163.667,200.467,229.933,255.2,323.867,340.867,337.533,400.067,741.4,885.067,930.8,1205.33,1452.47,1989.53,2338.33,3027.6,4258.67,5152.53,7018.8,7809.6,9421.47,9771.73,11894.9,13591.4,15903.3,17549.8,19296.1,22875.6,22384.5,24611.9,31023.8,30184,31112.5,31427.5,33945.4,33031.2,33582.6,34849.5,37837.6,40422.6,39025.1,38302.9,39176,38936.3,37399.1,37272.9,40130.6,40335.4,38982.7,39891,40498.5,40780.7,39130.1,40734.7,41376.1,40168.1,39436.7,40169.5,39230.9,40166.5,41227.5,43117.4,41189.9,40962.3,40581.4,40969.3,41995.9,42311.7,41117.2,42512.2,43225.5,40769.8,39923.9,42080.7,41418.8,40863.9,40322,41745.7,40666.9,42353.2,42348.3,40571.9,41235.5,43182.7,41742.1,41752.5,41813.9,43158,42728.3,43251.5,43746.5,43891.9,42903.2,41573.3,41392.7,42284.3,42363.5,40565.1,
unitsHeldByGroup_1_Basic23,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,

unitsHeldPerActiveAgent_Basic23,67,121.533,184.2,248.733,320.2,384.8,470.4,460.867,430.6,526.933,625.467,726.533,843.933,955.4,870.4,1106.87,1305.27,1717,2198.4,2513.73,2787.8,3908.53,4565.87,6341.87,7228.4,7627.2,9192.07,9643,12122.3,12736.7,12689.2,15387.5,17809.3,22304.7,23845.1,26663.2,28162.7,30214.3,33252.9,31344.1,31202.7,33291.3,36825.3,34987.7,39040.7,39167.3,41019.8,40994.3,38766.7,38308.1,39475.9,42608.5,41869.1,41237.4,41611.8,42473.9,40322.3,38426.1,38175.3,39402.9,40082.7,40258.5,39232.8,39657.8,42271.3,42573.5,41239.7,44313.8,43499.5,42853.5,41852.3,40567.1,40479.2,42170,39828.1,38996.7,40148.1,43095.8,43161.2,42344.9,42002.6,44284,40919.6,40605.1,41728.7,41492.5,42315,41045.2,40974.3,41429.3,40382.6,41583.3,41856.8,43968.4,42846.7,40694.1,41576.3,43456.5,41271.7,41030.3,
unitsHeldByGroup_0_Basic23,67,121.533,184.2,248.733,320.2,384.8,470.4,460.867,430.6,526.933,625.467,726.533,843.933,955.4,870.4,1106.87,1305.27,1717,2198.4,2513.73,2787.8,3908.53,4565.87,6341.87,7228.4,7627.2,9192.07,9643,12122.3,12736.7,12689.2,15387.5,17809.3,22304.7,23845.1,26663.2,28162.7,30214.3,33252.9,31344.1,31202.7,33291.3,36825.3,34987.7,39040.7,39167.3,41019.8,40994.3,38766.7,38308.1,39475.9,42608.5,41869.1,41237.4,41611.8,42473.9,40322.3,38426.1,38175.3,39402.9,40082.7,40258.5,39232.8,39657.8,42271.3,42573.5,41239.7,44313.8,43499.5,42853.5,41852.3,40567.1,40479.2,42170,39828.1,38996.7,40148.1,43095.8,43161.2,42344.9,42002.6,44284,40919.6,40605.1,41728.7,41492.5,42315,41045.2,40974.3,41429.3,40382.6,41583.3,41856.8,43968.4,42846.7,40694.1,41576.3,43456.5,41271.7,41030.3,
unitsHeldByGroup_1_Basic23,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,

unitsHeldPerActiveAgent_Basic23,67,121.667,164.667,199.6,229.067,253,276.533,301.733,383.2,284,442.667,549.6,543.533,687.467,1077.47,1409.93,1736.13,1871.93,2240.67,3205.6,4452.07,5408,6943.53,7866.07,9543.33,10565.9,11727.3,13218.9,14491,14525.7,15533.7,15910.7,16094,17530.3,18740.3,20547.9,21273,24530.9,22658.2,25454.1,29782,31670.3,31017.5,33870.3,37541.7,36785.7,35634.7,37109.2,38623.1,38568.1,36836.5,38878.1,38953.2,39463.8,38135.2,41641.1,39750.1,40471.7,40947.8,40930,42397.5,41477.1,43405.7,40673.3,41592.8,41388.6,40385.3,39372.9,41297.3,44721.5,42892.3,40435.2,41113.1,43381,42875.3,41612.4,40743.3,42032.8,43662.7,43583.3,41587.1,41539,39863.5,40192.6,41168.3,42660.9,41993.4,41848.3,40920.3,43385.6,43974.9,40587,40846.3,43633.5,44011.2,42205.5,40432.1,41625.8,44311.1,41635,
unitsHeldByGroup_0_Basic23,67,121.667,164.667,199.6,229.067,253,276.533,301.733,383.2,284,442.667,549.6,543.533,687.467,1077.47,1409.93,1736.13,1871.93,2240.67,3205.6,4452.07,5408,6943.53,7866.07,9543.33,10565.9,11727.3,13218.9,14491,14525.7,15533.7,15910.7,16094,17530.3,18740.3,20547.9,21273,24530.9,22658.2,25454.1,29782,31670.3,31017.5,33870.3,37541.7,36785.7,35634.7,37109.2,38623.1,38568.1,36836.5,38878.1,38953.2,39463.8,38135.2,41641.1,39750.1,40471.7,40947.8,40930,42397.5,41477.1,43405.7,40673.3,41592.8,41388.6,40385.3,39372.9,41297.3,44721.5,42892.3,40435.2,41113.1,43381,42875.3,41612.4,40743.3,42032.8,43662.7,43583.3,41587.1,41539,39863.5,40192.6,41168.3,42660.9,41993.4,41848.3,40920.3,43385.6,43974.9,40587,40846.3,43633.5,44011.2,42205.5,40432.1,41625.8,44311.1,41635,

unitsHeldPerActiveAgent_Basic23,67,122.133,165.667,200.933,232.6,258.733,280.333,242.533,394.067,393.067,410.4,522.6,849.867,1081.27,1511.33,1715.53,2033.73,2454.07,2954.67,3373.27,4008.8,4658.13,6573.67,7748.6,9156.13,10103.6,10834.1,12537.7,12601.7,14283,14482.9,17866.3,19791.8,19574.6,21059.2,22239.7,25855.1,25635.5,24600.5,28158.7,30175.3,30277.2,32457.9,32226.3,35842.1,37799.7,38711.5,39104.2,39841.1,38657,38241.8,37010.4,39031.4,39911.5,39467.5,38296.9,39212.1,41705.7,40707.5,41222.9,41172.9,41102.7,42318.5,42367.7,41096.8,40373.9,41971.7,42482.3,40106.3,40394.5,43488.7,43331.7,41519.7,41977.5,45989.9,43335.2,41363.1,41341.4,41379.1,41939.1,44956.7,44198.8,41793.2,42657.3,44041.3,40411.5,41160.5,42259.9,43895.3,41630,41714.9,46216.1,42683.1,39411.1,40416.5,43859.1,42242.8,40663.6,41181,43844.9,
unitsHeldByGroup_0_Basic23,67,122.133,165.667,200.933,232.6,258.733,280.333,242.533,394.067,393.067,410.4,522.6,849.867,1081.27,1511.33,1715.53,2033.73,2454.07,2954.67,3373.27,4008.8,4658.13,6573.67,7748.6,9156.13,10103.6,10834.1,12537.7,12601.7,14283,14482.9,17866.3,19791.8,19574.6,21059.2,22239.7,25855.1,25635.5,24600.5,28158.7,30175.3,30277.2,32457.9,32226.3,35842.1,37799.7,38711.5,39104.2,39841.1,38657,38241.8,37010.4,39031.4,39911.5,39467.5,38296.9,39212.1,41705.7,40707.5,41222.9,41172.9,41102.7,42318.5,42367.7,41096.8,40373.9,41971.7,42482.3,40106.3,40394.5,43488.7,43331.7,41519.7,41977.5,45989.9,43335.2,41363.1,41341.4,41379.1,41939.1,44956.7,44198.8,41793.2,42657.3,44041.3,40411.5,41160.5,42259.9,43895.3,41630,41714.9,46216.1,42683.1,39411.1,40416.5,43859.1,42242.8,40663.6,41181,43844.9,

