,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,
FACTORY_timeGatheringWithDeviceByGroup 1_Basic23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.4,335.8,212.8,268.6,374.6,378.8,301,483.8,236.6,339.8,322.8,257.8,167.2,138.4,248.2,32,22,149,27.6,67.6,50.8,55,109.4,145.6,102.4,111.8,145.8,47.8,37.2,37,130,49,67.4,81,116,191.8,36.2,83.4,52.8,48,69.6,62.6,81.8,55.2,72,59.6,62.4,40,91.6,52.6,40.4,75.8,56.2,76.8,43.4,61.8,82.6,142.2,49,65.6,21.4,72,64.6,43.4,61.6,74.4,62,86.2,40.8,91,74,151.4,65.6,75.4,44,47.8,60.8,99.2,60.2,64.6,60.2,95.4,66.2,66.2,
INDUSTRY_timeGatheringWithDeviceByGroup 1_Basic23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,50,177.8,174,115.2,5.4,95.6,180.2,110.8,216.6,352.4,245.8,330.4,260.6,368.6,522,227.6,206.4,133.4,327.6,139.2,203.6,434.6,288.4,327.2,108,213.2,227.8,264,358.8,191.6,421.8,355,346.6,220.4,333,353.4,142.6,270.6,246.6,443.8,217.6,391.2,254,180,279.8,398.6,339.6,327.2,223.2,433,241.6,188.4,321,261,220.8,272,339,296,392.4,251.6,320.4,273.6,387.2,299.4,273,85.6,350.2,337.8,245.2,125.2,434.6,437.4,191.2,119.2,447.8,429.8,316.4,

TOOL timeMakingDevicesPerActiveAgent_Basic23,0,0,0,0,0,214.333,293.6,275.733,91.9333,74.7333,349.533,153.6,184.2,184.667,158.733,156.733,196.2,95.5333,170.933,111.733,195.533,104.333,226.267,54.4667,178.867,147.067,92.8667,179.6,137.4,178.333,133.733,196.8,153.4,183.267,246,149.467,198,66,168.667,115.6,231.2,170.467,170.467,184.333,74.4667,228.267,124.8,120.067,153.667,180.267,214.4,112.4,189.667,72.0667,163.467,137,221.067,122.533,120,209.133,148.867,180.133,79.2667,235.467,146.467,182.467,194.4,141.733,153.6,79.3333,182.6,216.133,129.6,170.533,129.8,184.933,153.667,103.2,197.133,170.6,184.8,156.067,182.533,124.933,151.267,88.8667,211.467,134.533,204.8,154.8,169.333,168,225.733,60,122.467,180.8,208.333,151.333,110.4,189.8,
MACHINE timeMakingDevicesPerActiveAgent_Basic23,0,0,0,0,0,0,0,0,0,0,161.6,26.7333,29.3333,75.2667,87.1333,71.9333,108.933,52.6,97.6667,62.6,98.0667,41.2,84,22.6667,61.6,45,28.2,62.8,49.8,61.6667,51.5333,84.2667,69.1333,75.0667,90.2667,50.6,63.6667,18.1333,50.2667,36.4,63.7333,52.1333,44.2667,47,22.3333,63.3333,31.5333,30.4,39.5333,47.4667,58.3333,28.2667,47.4667,18.4667,42.2,34.2,55.4,30.7333,30.2,52.2667,37.4,49.8667,22,58.9333,37.5333,45.6667,48.6,35.7333,39.5333,19.8,45.8,56.3333,32.4667,45.2,32.4,46.8,38.4,25.8,50.2,43.0667,46.2,39.0667,45.7333,31.5333,38.1333,22.4667,52.9333,33.6,50.5333,39,42.6667,42,56.4667,15,30.6,45,52.2667,37.8667,27.6,47.4,
FACTORY timeMakingDevicesPerActiveAgent_Basic23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5333,6.93333,17.0667,14.5333,33.7333,15.2667,44.2667,7.8,26.9333,24,11.6,32.3333,22.8,27,21.2,36.8,28.4,23,42,21.8667,30.2,9.86667,21.0667,18.0667,28.3333,21.5333,23.4,20.4667,10.6,25.1333,11.9333,15.3333,23.1333,18.5333,20,11.6667,22.0667,4.4,15.9333,17.8667,19.7333,13.8,8.06667,18.4,15.4667,20.9333,6.93333,22.6,16.0667,16.2667,18.1333,10.3333,16.0667,9.53333,17.8667,21.2,11.5333,14.0667,13.3333,19.1333,14.2667,9.53333,18.6,16.2,16.0667,13.7333,15.7333,13.4,12.9333,6.8,17.5333,11.7333,17.9333,16.4,13,15.1333,18.0667,4.66667,10.6667,15.2667,18.6667,13.7333,9.53333,14.4667,
INDUSTRY timeMakingDevicesPerActiveAgent_Basic23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73333,0,1.73333,1,0.666667,0,1.73333,0,2.33333,6.93333,5.2,6.2,8.6,3.8,8.06667,0,6.26667,1.4,5.93333,6.4,3.8,3.06667,0.666667,6.93333,2.26667,4.33333,0.866667,2,6.4,1,4.86667,0.733333,5.06667,3,2.73333,1.73333,2.26667,2.8,2.6,3,0.6,3.8,1.2,4.13333,1.93333,1.2,3.53333,0.6,2.4,2.46667,2.33333,3.53333,1.2,2.4,2.86667,1.8,3.53333,0.6,2.4,4.2,3.4,0.6,1.8,1.26667,3,1.8,1.8,3.53333,1.2,3.8,2.66667,0,1.8,2.73333,3,1.33333,1.73333,3.06667,
DEVMACHINE timeMakingDevicesPerActiveAgent_Basic23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DEVFACTORY timeMakingDevicesPerActiveAgent_Basic23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOOL timeMakingDevicesByGroup 0_Basic23,0,0,0,0,0,201.5,301.3,272.5,99.6,74.8,357.8,125.6,180,228.9,171.1,144.7,225.7,113.9,185.7,115.6,272,103.2,265.4,67.3,221.8,206.2,86.5,164.7,103.5,170.4,129.6,185.4,158.4,208.1,287.1,130.6,234.9,90,162,87.4,218.1,203.5,143.2,153.2,64.9,245,134.1,25.2,118,163.3,240.6,150.6,152.1,70.3,178.5,135.2,218.2,109.1,118.8,168.5,128.8,167.6,83.8,229.9,178.2,165.6,152.1,121.7,177.3,55,189.3,207.2,162,174.8,61.2,201.8,115.3,42.3,199.2,173.1,188.1,184.6,169.2,115.4,120.7,87.4,232.6,134.3,141.3,169.2,172.1,140.4,185.6,63.9,144.1,145,155.9,204.5,125.1,204.5,
MACHINE timeMakingDevicesByGroup 0_Basic23,0,0,0,0,0,0,0,0,0,0,176.6,21.4,23.6,105,91.5,59.9,99.3,42.6,92.7,66.3,105.9,38.6,86.1,25.3,67.4,52,22.6,51.4,31.5,63.9,44.9,81.4,73.3,82.7,111.2,49.8,78.8,25.3,50.9,29.7,61.3,63.3,38.4,39.5,21.8,69.3,34.5,6.3,31.2,45.1,67.7,38.8,39.6,20.5,47.9,34.2,55.2,29,30.9,42.3,34.5,49.6,24.9,57.8,46.4,42.4,38.7,31.1,46.7,14.4,48,55.7,41.5,48,16.9,50.4,28.8,10.8,52.7,44.8,47.7,46.9,43.4,30.2,32,22.9,58.7,34.2,36,43.2,43.3,36,46.9,17.1,36.9,36.9,39.7,52.3,32.4,51.3,
FACTORY timeMakingDevicesByGroup 0_Basic23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,2.6,15.2,11.3,27.6,6.3,37.1,2.6,22.6,24.9,10.5,28.6,15,26.4,16.6,40.5,35.4,29.3,51.7,21,37.2,14.8,20.8,15.6,27.2,22.5,22.1,14.4,10.7,27,14.2,3.4,16.3,16.8,22.5,14.9,18.3,4.7,15,15.2,18.3,11.1,8.4,11,12.6,16.8,7.3,21.3,17.7,14.7,12.9,8.2,18.8,3.6,19.1,22.6,15.3,15.5,6.3,19,10.6,3.6,17.1,18.5,16,17.9,13.1,13.2,10.6,7.5,20.1,13.9,11.6,17.3,13.8,12.6,13.4,6.1,14.2,12,15.7,19.7,12.5,15.7,
